PN,Dataset,Count,LGB_Winkler_80CI_Mean,LGB_Winkler_80CI_Std,LGB_PICP_80CI,LGB_Winkler_50CI_Mean,LGB_Winkler_50CI_Std,LGB_PICP_50CI,LGB_Q10,LGB_Q90,LGB_Median_Q10_Q90,LGB_Q25,LGB_Q75,LGB_Median_Q25_Q75,LGB_MAE_Mean,LGB_MAE_Std,TF_Winkler_80CI_Mean,TF_Winkler_80CI_Std,TF_PICP_80CI,TF_Winkler_50CI_Mean,TF_Winkler_50CI_Std,TF_PICP_50CI,TF_Q10,TF_Q90,TF_Median_Q10_Q90,TF_Q25,TF_Q75,TF_Median_Q25_Q75,TF_MAE_Mean,TF_MAE_Std,LGB_PICP_80CI_Pct,LGB_PICP_50CI_Pct,TF_PICP_80CI_Pct,TF_PICP_50CI_Pct
3215618-4,Test,3,15.56616608497695,0.857620366814602,1.0,7.970319285185745,0.44403518117675456,0.3333333333333333,12.199831419192805,27.765997504169757,15.909445627896748,15.144481530817567,22.693906512952864,7.38022125743138,4.058324896192517,1.156667481181436,18.420352300008137,0.8707186196343986,1.0,9.24285364151001,0.4584312718693757,0.3333333333333333,10.385967,28.80632,17.911615,14.5442,23.513985,8.841761,3.3075046539306663,0.923156896048656,100.0,33.33333333333333,100.0,33.33333333333333
3215618-4,Validation,3,16.160696944048325,0.24721594478739012,1.0,7.895082980553468,1.0703809179283534,0.0,12.201427801050409,28.362124745098736,16.163534088152694,15.695030017181594,22.966146010020385,7.303677301602628,4.862538309737793,1.2584432019001186,17.629295349121094,1.1023715102631206,1.0,9.454623858133951,0.6333786593376882,0.3333333333333333,9.615989,27.245283,18.240547,13.671695,22.236816,8.8119755,4.635991096496583,3.0302799906244045,100.0,0.0,100.0,33.33333333333333
3215618-5,Test,3,14.068151638468436,0.13691045709355093,1.0,7.531910433174747,0.655505254967145,0.3333333333333333,17.273633264710302,31.341784903178745,14.11796712883099,19.435052556096938,26.71279336401383,7.658482728506019,3.946806983332312,1.5076795310772757,22.726167678833008,0.5638487852051116,1.0,11.002108891805014,0.5203781217795497,0.6666666666666666,14.392265,37.118435,22.993137,19.546564,30.346254,10.830029,3.7360547383626312,1.6037392604150873,100.0,33.33333333333333,100.0,66.66666666666666
3215618-5,Validation,3,14.973828036048078,0.5954161748651694,1.0,7.513736474494152,0.600166034031668,0.3333333333333333,16.38220111746551,31.35602915351359,15.380987276960557,20.259481071056705,27.328556700540307,7.06830568095501,3.915837875940994,1.5369390911671361,21.57251739501953,0.5431681637173772,1.0,10.096906661987305,0.2854357841353864,1.0,13.302555,34.875072,21.767185,18.272898,28.369806,10.286913,3.608743667602537,1.810289372461477,100.0,33.33333333333333,100.0,100.0
325-025-402-0,Test,3,10.971445294760485,0.3761319438587729,1.0,6.439300301635339,0.6975209393836289,0.6666666666666666,5.482408869870849,16.453854164631334,11.236310734612793,7.397449787224287,13.717527647533798,6.593096964919313,1.7494030638772322,1.9978485633987866,13.553821881612143,0.40326459655059144,1.0,7.112528959910075,0.18682925469957515,0.6666666666666666,5.317434,18.871256,13.281846,8.08549,15.136807,6.9070644,2.503644943237303,1.7409371675149015,100.0,66.66666666666666,100.0,66.66666666666666
325-025-402-0,Validation,3,12.082947977901389,0.10822187540077582,1.0,6.85694389673018,0.4714509388264718,0.6666666666666666,5.471079339924056,17.554027317825444,12.04440351871855,7.550048310515282,14.3135852372677,7.025566381868414,2.374691181967648,1.1094449569609222,13.211336771647135,0.4053501481012229,1.0,7.000814914703369,0.3335318860959131,0.3333333333333333,5.0059195,18.217257,13.083257,7.6872697,14.516145,6.7771378,2.559161822001139,0.7845866571817762,100.0,66.66666666666666,100.0,33.33333333333333
3268792-10,Test,3,13.947536441900091,0.8341704852982543,1.0,7.849610031795101,0.12948556007072787,0.6666666666666666,8.506296687704973,22.453833129605062,13.788074862518428,11.45010570830753,18.92493757285385,7.700434228005557,3.967542260930634,1.6520616540050086,16.827855428059895,0.5339100262841823,1.0,8.448375542958578,0.241264405763477,0.6666666666666666,8.854919,25.682775,17.041525,12.671013,21.054752,8.401925,4.279932657877605,0.7394601535852424,100.0,66.66666666666666,100.0,66.66666666666666
3268792-10,Validation,3,14.189262091808567,0.3221663316195572,1.0,7.621062255293225,0.39585329257727203,0.3333333333333333,8.755040875759002,22.94430296756757,14.332303866577867,11.911169176588578,19.32858647570581,7.291620470279492,2.9546125419498317,1.3029453472309274,15.55836041768392,0.35536423166616826,1.0,7.930614789326985,0.11265178694739879,1.0,7.6235223,23.181885,15.453039,11.086843,19.017458,7.920348,1.6414937973022485,0.8461916699892609,100.0,33.33333333333333,100.0,100.0
326975,Test,3,15.82892735401692,0.8104053983638988,1.0,7.957849583279228,0.5125667729971771,0.0,15.787845311803197,31.61677266582012,16.305045016004765,19.180595141785265,26.214813820838526,6.9834494240329335,5.184425627587032,0.28620834358755537,22.467064539591473,1.3238111163981638,1.0,11.702508926391603,1.4248900707926302,0.0,14.28736,36.754425,21.695255,19.447416,30.092886,10.384769,5.780278523763024,2.052361474493669,100.0,0.0,100.0,0.0
326975,Validation,3,15.416031246361015,1.0247030088912854,1.0,7.802396044899356,1.5169042754107627,1.0,15.92092487721338,31.336956123574396,15.08586964568465,19.060903869214222,26.86329991411358,6.810734083512973,1.184229018894366,0.3578486212335321,22.252092361450195,0.3073082016896849,1.0,10.357454299926758,0.1485910938660707,1.0,14.054057,36.30615,22.331276,19.253977,29.61143,10.441349,1.2283102671305361,0.6413225618880194,100.0,100.0,100.0,100.0
327155-3,Test,3,14.41110891662647,0.3852976574795141,1.0,7.377604182945319,1.2840729423834965,0.3333333333333333,15.000357872691154,29.411466789317625,14.594065313385538,18.044370044529654,25.058466177484743,7.6886422143602005,3.055289306190545,1.9922090311117313,20.779600143432617,1.1706703742080238,1.0,10.562790234883627,0.7885071224947209,0.3333333333333333,12.606059,33.385662,20.214397,17.359322,27.302246,9.740057,4.833504994710289,3.3740855364691704,100.0,33.33333333333333,100.0,33.33333333333333
327155-3,Validation,3,14.868275047136501,0.2309417637173631,1.0,7.422276226813456,0.13893740194810078,0.6666666666666666,14.034651796007134,28.902926843143636,15.000303177960344,17.894635345162765,24.62462064278174,7.243939360384136,2.7825010912359716,2.486224092543615,19.142941157023113,0.37009700079179986,1.0,9.603632291158041,0.8693535328823264,0.6666666666666666,11.090111,30.233053,19.189072,15.54319,24.57522,9.0918865,5.038825352986656,3.1809326916209764,100.0,66.66666666666666,100.0,66.66666666666666
3275538-3,Test,3,14.20681998980661,0.4473950020459097,1.0,8.202325630264696,1.0399503237933596,0.6666666666666666,14.83260981696421,29.039429806770816,13.890803640443039,16.985640193314566,24.975985063359726,8.568529687236431,2.3746147724208555,2.5433310878700794,20.076566696166992,0.46932873329767166,1.0,9.721567153930664,0.21331677418355377,0.6666666666666666,11.97318,32.049747,19.896835,16.52616,26.144186,9.458197,3.9790369669596344,2.543449376677958,100.0,66.66666666666666,100.0,66.66666666666666
3275538-3,Validation,3,15.749939906414651,0.3255649267291727,0.6666666666666666,10.136570002234192,1.4215559065853622,0.3333333333333333,16.284814006882183,31.808725398877872,15.303783103348447,18.86836000122355,28.04184525919653,9.36584945172121,5.046101906679353,3.8462271707445868,20.321756680806477,1.7199497822751408,0.6666666666666666,10.765850702921549,2.0939844961378187,0.3333333333333333,12.144558,32.38706,19.133514,16.82665,26.318674,9.018154,6.502979278564454,3.130018692547029,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333
3289562-5,Test,3,18.222357504741332,0.9792777758625278,1.0,10.263889403193469,0.5744263694436501,0.3333333333333333,24.886093827132182,43.10845133187351,17.73472893119801,27.857459102008182,37.19508463033382,9.542322823376463,5.7066190070140195,1.8674840984584091,29.115086873372395,0.9322535887547494,1.0,13.692291259765625,0.4818660786080086,0.6666666666666666,20.516092,49.63118,28.650091,27.164347,40.6781,13.338516,6.8781585693359375,3.2296905448055715,100.0,33.33333333333333,100.0,66.66666666666666
3289562-5,Validation,3,18.623689423996066,0.7343624713036472,0.6666666666666666,11.184185093624498,1.8837800887142118,0.6666666666666666,23.944025104219275,42.41728409884646,18.136990309766475,27.352934295695064,37.29561272422723,9.827441305998086,4.644477966837904,5.22951743421916,26.817581176757812,1.656076439964374,1.0,13.490458170572916,1.9890187763055915,0.6666666666666666,18.196283,45.013866,27.88128,24.358122,36.698437,12.675959,7.609901428222659,6.039341621313337,66.66666666666666,66.66666666666666,100.0,66.66666666666666
3289630-2,Test,3,14.033638157486005,0.4269315174456768,1.0,8.127520539155064,0.5925451389963196,0.6666666666666666,15.115630581596797,29.1492687390828,13.931982949450127,17.31347848285895,25.244999256806484,7.812382272851757,2.1990680393003714,2.3132105938356746,20.610374450683594,1.0093573806078862,1.0,10.065067927042643,0.4992321649027343,0.6666666666666666,12.438599,33.048973,19.975586,17.105917,27.016418,9.652525,4.123158772786457,2.2400591160648067,100.0,66.66666666666666,100.0,66.66666666666666
3289630-2,Validation,3,14.667804074554743,0.5068876998818224,0.6666666666666666,8.625158503811221,1.0153213333681061,0.3333333333333333,17.271817505171782,31.645116294132205,14.939656191172347,19.182586532125853,26.612270524688174,7.4592361660430875,6.346873902234484,2.980102564659909,20.518803278605144,0.4120032608813928,1.0,10.279441197713217,0.7762271369060901,0.6666666666666666,12.414382,32.933186,20.340284,17.144342,26.826704,9.584978,3.4548130035400413,2.4359275164112444,66.66666666666666,33.33333333333333,100.0,66.66666666666666
3291172-3,Test,3,14.928939138621928,0.7566918478258737,1.0,7.870366541915331,0.2213473883726058,0.6666666666666666,8.85465367124563,23.78359280986756,15.10445476082368,11.559146454400045,19.135776018456387,7.696777701303674,3.9504535483601475,1.3604930289204666,15.942944208780924,0.7151483136397657,1.0,8.53158950805664,0.7767306252631434,0.6666666666666666,7.91864,23.861586,15.90407,11.422188,19.52611,8.1497,4.349927584330239,1.0884087620368008,100.0,66.66666666666666,100.0,66.66666666666666
3291172-3,Validation,3,14.21184968497026,0.8629896809773951,1.0,7.6154507176107415,0.3295865194651429,0.6666666666666666,10.79882978711222,25.010679472082483,14.387444859112009,13.804850018063037,21.34423386524938,7.4256335683074095,2.641866634874933,1.8626445824359932,16.258082071940105,0.3976591686666963,1.0,8.098409652709961,0.13906903250621622,1.0,8.229304,24.487387,16.01993,11.896851,19.99526,8.0585,1.038151105244954,0.5144361326323194,100.0,66.66666666666666,100.0,100.0
3291186-6,Test,3,20.61550040868107,0.8302534657404387,0.3333333333333333,15.959757692409617,2.951621163382495,0.0,21.66853807956439,40.806745781483926,18.98765122939714,24.851233327789135,34.28864870706417,10.000475234099632,18.150386622469473,6.598103770149659,29.911840184529623,1.68048356084222,0.3333333333333333,18.107015609741214,2.39725068747335,0.3333333333333333,20.93734,50.21313,30.205587,27.640923,41.304806,14.099894,15.06567446390788,9.893616120084324,33.33333333333333,0.0,33.33333333333333,33.33333333333333
3291186-6,Validation,3,16.116131320318267,1.7131338021142322,1.0,9.801983626391735,0.7200180553438185,0.0,21.862351420284607,37.97848274060288,15.089906638498675,24.943280588197272,33.432494050266534,8.525764788788539,6.342051036470989,1.7006781402309539,25.886681874593098,1.0284027053355016,1.0,12.104355812072754,0.49554871698336767,0.6666666666666666,17.471945,43.358627,26.332975,23.465536,35.424133,12.138884,3.776922225952147,2.4887694543166994,100.0,0.0,100.0,66.66666666666666
3291186-7,Test,3,14.195601220557714,1.71974577094431,0.3333333333333333,10.638336450862914,2.7547600482335155,0.3333333333333333,9.169820822694518,22.591548229736897,13.832698159304643,11.476630855826363,18.968493781950034,7.461565054647499,10.362151960361619,5.8103922963601065,18.83097941080729,1.7615840019304394,0.6666666666666666,11.478106180826822,1.357787025614756,0.0,10.6266365,29.158228,17.689243,14.900266,23.947172,8.626704,9.64245669047038,4.343978069833014,33.33333333333333,33.33333333333333,66.66666666666666,0.0
3291186-7,Validation,3,13.301629177690103,0.23702155002881137,1.0,7.489953628000747,0.24641163588283985,0.3333333333333333,8.990909423562202,22.292538601252307,13.342230741128718,11.808577601506427,19.096627988734785,7.429698955668716,3.303181432156066,0.6342709548877691,16.055613199869793,0.37420576210134204,1.0,8.309752305348715,0.47209701442071983,0.6666666666666666,8.110825,24.166437,15.925572,11.749509,19.781736,8.05601,3.322308540344237,0.9055187591195976,100.0,33.33333333333333,100.0,66.66666666666666
3291214-2,Test,3,14.25190863593572,0.40649355444448587,1.0,6.932205413820142,0.42255695987085773,0.3333333333333333,12.431059482612577,26.6829681185483,14.476989264066086,15.702560721777909,22.194979251551246,6.5515538889140394,3.1549114514476155,0.9998960986936609,18.1425724029541,0.40142553401587683,1.0,8.839345614115397,0.13239082103507308,0.6666666666666666,10.195695,28.338266,18.005354,14.312356,23.115837,8.82683,2.1278381347656246,1.4359666911981892,100.0,33.33333333333333,100.0,66.66666666666666
3291214-2,Validation,3,14.837707902143812,0.07394834863833183,1.0,7.374458582724329,0.19728416172650412,0.6666666666666666,11.92365040810578,26.76135831024959,14.881191397574296,15.036613762057138,22.391421041784117,7.478628523905517,3.119094293042391,0.2966338147097218,18.31896464029948,0.6210124187006436,1.0,8.89458147684733,0.44182666728441305,0.6666666666666666,10.396587,28.715551,18.725544,14.6512985,23.377693,8.887482,4.0743948618570975,1.0101456242180828,100.0,66.66666666666666,100.0,66.66666666666666
3291238-2,Test,3,13.257540243342534,0.14067082936997918,1.0,7.636481583968897,0.5552298706863483,0.3333333333333333,11.226274467324084,24.48381471066662,13.301893897899513,13.748736037847857,21.08281669262934,7.385167285982657,3.5661864778947856,1.3944229048554848,16.299533208211262,0.38795661507052903,1.0,8.491537729899088,0.5105464664331676,0.6666666666666666,8.395203,24.694735,16.41343,12.031095,20.25724,8.224181,3.085724512736002,2.1476868896499366,100.0,33.33333333333333,100.0,66.66666666666666
3291238-2,Validation,3,13.608808066587352,0.4137001190160628,0.6666666666666666,8.413467373394015,0.7185167420327673,0.0,11.623663988515537,25.14131740524114,13.519655826866526,14.17798588914549,21.169126984633426,7.364135623774144,5.921504828224709,1.1247276807163518,16.189607620239258,0.3587774305668202,1.0,8.500542322794596,0.4221319736223538,0.3333333333333333,8.219325,24.408934,16.07339,11.875684,19.972687,8.05286,3.4722824096679688,1.0134608584018334,66.66666666666666,0.0,100.0,33.33333333333333
3291390-3,Test,3,15.07439083428011,1.558477716064723,0.6666666666666666,9.095582875847326,2.081468763564838,0.3333333333333333,10.119791671101803,25.06597755330172,14.627683085101033,12.962732419233248,20.322237361533873,7.545548290726575,5.797235813186856,4.1255091260202565,19.26229985555013,1.5911710087913173,1.0,10.910853068033854,0.40266629080514194,0.0,11.339385,30.601685,19.836876,15.793424,25.211279,9.675489,8.110692977905275,1.5752811790779482,66.66666666666666,33.33333333333333,100.0,0.0
3291390-3,Validation,3,13.788131031736903,1.7406945443635877,0.3333333333333333,10.33456790627861,4.051662522645179,0.3333333333333333,8.16899733867315,20.79688512967047,12.52496133189934,11.045077376828552,17.142349769019347,6.10893732193122,11.123184859929191,8.464711605178879,16.10364303588867,1.7277714200084366,0.3333333333333333,11.439700762430826,3.8514882411375826,0.3333333333333333,7.245838,22.455368,14.860635,10.591317,18.438683,7.729768,11.87964248657226,7.739508359241388,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
3291390-4,Test,3,10.437716421008197,0.4711967991031773,0.6666666666666666,5.80117916779736,1.0675496300767213,0.6666666666666666,4.61691258298293,15.02896562451341,10.227694620969661,6.8302379531731825,12.254937575335115,5.524166021622805,3.4800627090858547,1.5139824249174418,12.606947580973307,0.4469329054251893,1.0,6.770491123199463,0.448944461132502,0.3333333333333333,4.401493,17.00844,12.81419,6.882314,13.41422,6.6536064,3.834033966064453,1.0692063458760626,66.66666666666666,66.66666666666666,100.0,33.33333333333333
3291390-4,Validation,3,10.55513413498968,0.19732914751331393,1.0,5.745040961271999,0.49360489428767373,0.3333333333333333,5.243190429527844,15.798324564517523,10.623126000351224,7.78186314654118,13.124327337326463,5.068789462683688,2.982192998130748,0.7073907845607631,11.327990849812826,0.9056539937512814,1.0,5.819001197814941,0.4627924773146612,1.0,3.4522858,14.780276,11.424904,5.6348763,11.453877,5.8558936,1.8265215555826837,0.2707355874663099,100.0,33.33333333333333,100.0,100.0
3291556-3,Test,3,14.026423013621736,1.8479818828397097,0.6666666666666666,9.121817513046395,2.0980070867482064,0.6666666666666666,9.877904924875924,23.529606276650565,12.957326830860396,12.193690090127108,19.791641785821053,7.391645471595556,5.515378539599973,6.019043757482135,18.53510030110677,1.3504087709354955,1.0,10.12107022603353,1.3518107341412597,0.3333333333333333,10.437871,28.972971,19.446373,14.609257,23.577322,9.279192,5.632528305053712,3.5768596862145516,66.66666666666666,66.66666666666666,100.0,33.33333333333333
3291556-3,Validation,3,13.235298751747552,0.08905850156467836,0.6666666666666666,9.257019587718409,2.286315343743075,0.3333333333333333,9.608128770187946,22.3296245570839,13.12735028271585,11.833280967798851,19.18195407946397,7.30740914521758,6.194110391344796,6.424021053721496,16.107988611857095,0.5207082320714299,0.6666666666666666,9.630316893259684,2.3494033848570797,0.3333333333333333,7.7724347,23.496323,15.687051,11.28278,19.17832,7.917326,6.3191788991292315,6.2617321040997185,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333
329695-6,Test,3,15.325067997586016,0.5619605336920571,0.6666666666666666,10.223583667839751,3.411686298339951,0.3333333333333333,7.045998744615304,21.540127041195102,14.531988331549956,10.225619249555107,17.078996839659705,6.752784834604022,9.864942475751059,8.355965507451797,18.277271906534832,0.13951020578212964,0.6666666666666666,10.529263814290365,2.272878044858426,0.3333333333333333,9.777673,27.674006,18.080376,13.83168,22.582655,8.870527,7.556667963663738,6.004043074145453,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333
329695-6,Validation,3,12.77124372887183,1.210987407883089,0.3333333333333333,8.121363681197225,2.0178274850949776,0.3333333333333333,5.582382417494727,18.03174069349385,12.08130679122737,8.433702239859288,14.47532329025654,5.889070358974292,6.67411557805323,4.740007406233517,14.07088171641032,0.8890567313354357,0.6666666666666666,8.911004702250162,1.6312968212735215,0.3333333333333333,5.643518,19.516022,13.752762,8.533048,15.674076,7.0790987,6.590407053629555,4.77721108078854,33.33333333333333,33.33333333333333,66.66666666666666,33.33333333333333
332A2322-54,Test,3,9.243739671939167,0.29963654729175965,0.6666666666666666,5.601053710223233,0.9247383897609848,0.6666666666666666,3.8541814906436436,12.893903329457451,9.05361520444039,5.6196718588974575,10.433099857636122,4.843891408563928,2.84402495523218,2.9262231395964013,9.266702222824096,0.7287621153370677,0.6666666666666666,5.2728062470753985,0.9596209579328023,0.6666666666666666,2.1042938,11.281667,9.597338,3.7757404,8.5252285,4.9302263,2.7598222096761056,1.6863970720825974,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
332A2322-54,Validation,3,10.51543393238107,0.37236919497887994,0.3333333333333333,7.117137338681576,1.2912222199929688,0.3333333333333333,4.686836961648831,14.641245781410435,10.036342493870697,6.503879773878747,11.643152752297945,5.171953240129924,6.56271202446079,3.0644746811873222,10.959889920552571,1.379779677497149,0.3333333333333333,7.1409645875295,1.8279781321957933,0.3333333333333333,2.9891434,13.557846,10.562565,5.0079384,10.448474,5.432748,5.303657690684,3.0053497645204312,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
337-108-520-0,Test,3,12.558068431578945,0.9558886744891347,0.6666666666666666,8.578834532530811,0.42611621050601506,0.3333333333333333,7.427441181186644,19.975034608852496,12.127828108812457,9.618649073544859,17.49502559686654,7.845035098675073,5.0333177016441475,2.750513267292425,16.9139887491862,0.3211963470069959,1.0,8.417346000671387,0.13529982405182592,1.0,9.029483,25.943472,16.691303,12.891574,21.30892,8.337359,2.786825180053709,0.9710334945885595,66.66666666666666,33.33333333333333,100.0,100.0
337-108-520-0,Validation,3,12.385847800920724,0.44389096610226536,1.0,8.193266463357942,0.24442918594821694,0.6666666666666666,6.557464353585725,18.943312154506447,12.53202128524293,9.03077383669381,16.913389435258612,8.010466198800938,3.3530488735244455,2.588735428636353,14.385237375895182,0.23480653061859513,1.0,7.964563051859538,0.5175640491953609,0.3333333333333333,6.250513,20.63575,14.491268,9.333753,16.816755,7.5522423,3.6404914855957013,2.582551827132294,100.0,66.66666666666666,100.0,33.33333333333333
33700002,Test,3,13.761496613520881,0.7009054519844211,0.6666666666666666,8.56996245854407,1.5456359076357082,0.6666666666666666,15.823062643652372,29.4342209137064,13.950820783949968,18.273140115584436,25.807331805418816,7.576391875163399,4.612790654871994,4.070718458515118,21.754281361897785,1.2162533200307468,1.0,11.496382077534994,1.3101962712553727,0.3333333333333333,13.490097,35.244377,21.729599,18.445093,28.75617,10.420223,6.598005930582686,3.6744347397709944,66.66666666666666,66.66666666666666,100.0,33.33333333333333
33700002,Validation,3,13.761841324812465,1.0996056970361359,1.0,7.326841633535392,0.9073906336761145,0.0,14.79892239201557,28.560763716828035,14.285492495603291,17.96193349242149,24.99409907612372,6.63555917633073,3.9526960570004532,0.9253204853081288,20.002899169921875,1.3561504885494768,1.0,9.985146522521973,0.8219124864557109,0.6666666666666666,11.879281,31.882181,19.123066,16.51152,25.885157,8.942293,3.973281860351564,3.9778807464807038,100.0,0.0,100.0,66.66666666666666
338-002-114-0,Test,3,14.24131721806282,0.29123557760791796,0.6666666666666666,8.872376721876103,1.270589299760437,0.0,13.282961447623913,27.308092884459608,14.36462110865707,16.213497493959057,23.505081765003663,7.426880012251491,6.2050494189954035,2.386147528555136,21.843480428059895,0.32042685242597396,1.0,10.52725092569987,0.12990661857702251,0.6666666666666666,13.509339,35.352818,21.650776,18.491262,28.915007,10.352707,4.624464670817056,2.4601069424082027,66.66666666666666,0.0,100.0,66.66666666666666
338-002-114-0,Validation,3,14.071654526716763,0.6416471140804225,1.0,8.173575127254837,0.5437427683213345,0.0,13.309880029287816,27.38153455600458,13.937960942758169,16.05929868001559,23.36050577602043,7.3062441548082475,5.425610265875807,0.5828396005978285,17.79065004984538,0.4445537921750918,1.0,9.279074986775717,1.152350267693787,0.6666666666666666,9.702488,27.49314,17.778427,13.816075,22.309036,8.541816,4.622779210408528,4.052168312643977,100.0,0.0,100.0,66.66666666666666
338-067-015-0,Test,3,15.062113981638447,1.751115283646937,0.3333333333333333,10.508383049930686,1.8484212739651014,0.0,12.133092973290596,26.86675513277297,15.48826037785403,14.530245636008113,22.410590705210932,7.952182949326772,9.899249935980077,3.116123323912776,20.33133316040039,0.96490631556936,1.0,10.50002638498942,1.198277372708117,0.3333333333333333,12.240348,32.571682,20.408897,16.913528,26.659958,9.809961,7.4408486684163435,2.3779341632382085,33.33333333333333,0.0,100.0,33.33333333333333
338-067-015-0,Validation,3,14.595604824306006,1.067576059526332,0.6666666666666666,8.908363327891585,2.359114071562799,0.6666666666666666,10.335707508325484,24.648255107656514,14.4951970767921,13.247694244997149,20.832226101457806,7.6735975756876,4.959946762057516,5.216704262379467,18.31381975809733,1.0525349340049732,0.6666666666666666,10.292883237202963,1.5191765323352087,0.3333333333333333,10.065965,28.124296,17.948515,14.284386,22.945847,8.596518,6.383042653401695,5.328551853991111,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333
338-108-304-0,Test,3,6.2219252756837875,0.5856337690815531,1.0,3.7188946877360323,0.1711659302391623,0.0,1.76743879853703,7.989364074220819,5.826921050469193,3.0572635548516764,6.218983151842084,3.133684056366018,2.848034574749878,0.5060457645058912,9.830994606018066,0.31488389187656846,1.0,5.080719470977783,0.17299013697156104,1.0,2.4897854,12.320781,9.806951,4.317915,9.398635,5.0630984,1.0754014650980626,0.504022069352755,100.0,0.0,100.0,100.0
338-108-304-0,Validation,3,5.164441480537463,0.19260287888817165,0.3333333333333333,3.560445335588359,0.5404271214053168,0.0,1.859668267489405,6.933427370665665,4.997256845582701,2.2984773302655097,5.151286069623622,2.955712302854253,2.8663197358245376,1.2106684162166312,7.7530490557352705,0.8502602560375452,0.6666666666666666,4.616997122764587,0.10147501084169495,0.3333333333333333,1.409655,9.123492,7.800229,2.7430942,6.765598,4.0763197,2.6545120875040693,1.580436665377087,33.33333333333333,0.0,66.66666666666666,33.33333333333333
338-108-608-0,Test,3,9.021412871935516,0.10102034691800514,0.3333333333333333,6.202145129415634,0.9390403608757013,0.0,3.0437733352698877,11.864562138526217,8.935323396178442,4.212819729561042,8.829929717953352,4.599912500406579,5.551509546100899,2.1793732748724284,11.857901255289713,0.22245804882030137,1.0,6.454482396443685,0.33904359048053506,0.3333333333333333,3.8675709,15.7254715,11.701554,6.176931,12.288257,6.0260563,3.479105313618977,1.9099597757416966,33.33333333333333,0.0,100.0,33.33333333333333
338-108-608-0,Validation,3,8.66261797238685,0.6644270766187663,1.0,4.246186465314724,0.11935996315194974,1.0,3.1895416755540005,11.85215964794085,8.45760674305448,4.59512043986993,8.841306905184654,4.318974576756645,0.9452623668581825,0.6120787020215332,10.09927749633789,0.2344747458365432,1.0,5.192414124806722,0.12921487538647544,1.0,2.6895869,12.788864,10.0225525,4.599131,9.791546,5.1518254,0.916681607564291,0.6744009375779991,100.0,100.0,100.0,100.0
